16.55	1537
12.47	1542
20.06	1545
10.27	1546
19.29	1555
19.33	1556
10.07	1561
9.69	1564
9.01	1566
11.20	1568
10.86	1569
12.53	1572
14.15	1575
13.22	1576
20.55	1579
9.44	1580
16.36	1583
11.82	1586
19.40	1589
16.48	1594
16.98	1600
15.90	1602
14.04	1603
9.99	1604
9.56	1605
14.36	1609
19.34	1610
20.11	1615
19.47	1621
16.42	1622
15.46	1623
12.77	1628
11.27	1629
9.55	1634
7.78	1637
18.26	1640
10.15	1642
16.68	1643
17.34	1644
14.51	1648
11.54	1650
15.36	1654
13.25	1657
12.30	1659
14.10	1661
17.35	1663
10.26	1664
16.76	1667
18.66	1670
14.02	1673
13.24	1675
15.53	1676
7.27	1679
20.12	1680
14.54	1681
12.30	1683
9.46	1689
14.87	1696
17.94	1698
17.05	1701
20.86	1704
9.40	1706
14.51	1707
15.66	1708
12.39	1715
16.39	1718
12.87	1720
16.24	1721
14.92	1725
16.75	1726
13.87	1727
13.96	1732
14.90	1733
10.54	1737
10.85	1741
19.37	1743
18.44	1744
10.45	1746
17.37	1748
7.19	1749
19.98	1752
17.36	1753
11.58	1755
7.71	1760
7.60	1764
12.69	1765
13.78	1768
19.36	1770
12.70	1773
10.91	1774
17.98	1780
15.73	1783
15.58	1784
10.06	1786
19.05	1788
17.19	1789
16.18	1792
16.49	1793
18.47	1794
14.09	1796
12.66	1798
9.82	1799
20.99	1800
14.65	1801
13.17	1806
11.70	1808
15.63	1810
8.91	1811
10.68	1814
11.44	1819
20.59	1820
16.32	1822
15.05	1823
14.36	1826
20.33	1828
16.18	1831
10.58	1834
16.06	1837
11.23	1838
14.09	1841
19.79	1842
13.48	1847
12.72	1852
14.18	1858
14.65	1859
10.59	1860
12.12	1871
8.03	1875
7.12	1877
18.26	1878
20.40	1881
20.85	1882
13.77	1883
10.89	1887
12.53	1889
19.05	1891
20.63	1892
16.33	1894
15.62	1896
15.29	1898
16.15	1899
10.23	1901
14.43	1902
9.80	1904
16.11	1905
12.03	1908
15.69	1909
20.33	1910
15.70	1913
10.84	1916
11.05	1919
8.72	1920
9.98	1921
10.00	1922
18.03	1924
17.10	1927
10.46	1931
15.55	1932
11.14	1933
12.73	1934
8.90	1940
17.24	1942
10.95	1943
16.11	1948
10.09	1949
13.17	1950
12.76	1954
20.75	1957
13.69	1960
19.59	1964
7.40	1967
9.13	1972
8.09	1973
18.35	1974
13.86	1983
14.50	1987
8.11	1991
17.13	1993
8.82	1995
11.44	1997
20.44	1998
15.12	2001
13.41	2002
9.23	2003
17.48	2007
12.09	2009
17.70	2011
18.76	2014
19.54	2017
7.57	2018
20.90	2020
8.34	2022
16.56	2024
13.41	2027
9.26	2029
8.48	2030
12.50	2033
16.15	2035
15.95	2036
19.33	2040
12.40	2045
10.38	2047
12.77	2051
16.30	2052
17.92	2054
11.92	2055
8.03	2056
18.19	2058
8.66	2062
8.57	2064
14.35	2065
19.30	2071
13.45	2074
18.96	2077
18.82	2078
8.69	2079
15.83	2083
14.39	2086
11.34	2091
15.77	2092
7.43	2094
16.12	2101
8.97	2107
12.79	2109
12.29	2111
7.58	2112
14.54	2115
16.20	2116
12.93	2117
17.81	2119
20.21	2122
9.75	2127
18.28	2128
16.49	2130
12.36	2132
16.25	2135
14.94	2136
9.78	2138
19.66	2139
14.96	2142
15.29	2147
8.03	2149
15.05	2152
8.02	2155
18.48	2160
19.56	2161
16.04	2166
18.75	2170
16.28	2173
12.40	2175
16.32	2178
12.30	2185
14.88	2186
14.75	2187
16.70	2188
13.78	2189
14.28	2191
12.89	2194
17.33	2196
17.23	2197
13.34	2200
7.05	2202
14.91	2203
16.05	2211
17.33	2213
9.25	2214
12.71	2216
20.32	2218
9.60	2220
11.32	2221
17.66	2223
16.44	2226
13.49	2229
15.37	2230
19.75	2231
19.28	2235
11.70	2236
10.26	2239
14.79	2243
12.15	2245
12.48	2253
20.67	2254
15.94	2258
9.51	2262
9.41	2267
11.53	2271
14.41	2276
14.73	2277
14.18	2280
15.53	2281
15.68	2282
8.96	2285
17.35	2286
11.40	2291
11.33	2292
12.84	2294
9.20	2299
16.61	2300
7.50	2303
7.13	2304
10.56	2306
17.51	2307
16.99	2313
10.14	2316
14.71	2319
10.16	2323
13.81	2324
15.26	2325
17.26	2326
15.35	2327
12.92	2334
13.88	2335
16.75	2337
16.95	2338
20.29	2343
12.33	2345
13.43	2347
14.74	2348
18.74	2350
9.80	2354
17.74	2357
18.62	2359
11.84	2360
13.92	2375
19.61	2378
12.89	2382
11.96	2384
9.84	2387
11.02	2390
14.43	2393
10.81	2394
14.70	2395
12.44	2397
16.65	2401
8.12	2402
11.01	2403
7.41	2404
18.93	2405
7.29	2406
14.11	2411
14.68	2413
14.52	2414
12.31	2418
10.82	2420
12.70	2422
19.26	2423
11.54	2427
18.82	2428
11.66	2432
15.72	2435
19.25	2436
7.27	2437
8.69	2439
11.35	2442
15.23	2447
13.53	2449
9.14	2452
19.60	2453
14.60	2455
14.79	2456
7.20	2457
16.89	2460
15.60	2462
11.40	2467
13.68	2473
17.00	2474
18.40	2477
12.71	2478
17.19	2485
7.20	2488
14.62	2490
7.28	2493
19.77	2496
13.96	2498
12.47	2499
8.20	2500
18.03	2502
17.11	2503
20.54	2504
15.95	2508
18.40	2509
16.76	2510
17.94	2512
15.46	2513
12.72	2515
20.50	2517
11.02	2518
20.08	2520
11.38	2526
18.00	2527
12.67	2528
9.03	2530
15.53	2536
13.97	2538
19.13	2539
19.00	2540
11.70	2541
10.32	2543
18.42	2546
16.09	2547
19.74	2552
15.65	2554
19.03	2558
17.62	2560
12.54	2562
8.95	2564
18.61	2567
15.24	2568
12.08	2571
17.89	2572
9.87	2573
14.00	2574
8.64	2577
10.92	2586
20.44	2587
8.00	2588
13.48	2589
10.28	2590
14.94	2591
17.84	2592
16.47	2593
12.59	2595
19.27	2597
14.63	2598
13.11	2600
7.02	2603
9.46	2604
11.02	2606
12.44	2607
10.22	2614
18.82	2615
9.67	2616
8.95	2622
15.36	2623
10.31	2624
15.06	2625
14.07	2627
19.99	2629
16.62	2633
14.24	2634
12.47	2635
9.69	2636
13.79	2637
15.35	2641
19.64	2643
16.96	2645
9.81	2647
7.11	2648
10.00	2649
16.28	2652
11.16	2653
16.31	2659
14.69	2662
14.99	2663
12.82	2664
18.22	2666
14.96	2668
7.81	2669
11.99	2671
11.94	2674
13.27	2676
18.14	2681
15.62	2686
11.65	2687
10.50	2688
13.01	2689
7.21	2692
17.26	2696
17.14	2697
14.25	2699
14.03	2700
10.46	2702
18.41	2714
15.25	2715
16.78	2718
11.44	2723
9.67	2726
16.32	2727
13.66	2728
10.48	2729
14.65	2730
17.27	2731
15.16	2732
13.04	2733
7.72	2737
16.93	2738
19.50	2741
14.28	2743
13.57	2748
11.29	2750
8.41	2751
11.49	2754
9.67	2759
7.81	2762
7.66	2765
18.55	2766
8.79	2769
9.87	2771
14.19	2772
14.56	2773
13.18	2777
12.73	2778
8.44	2779
11.00	2781
13.18	2783
20.60	2784
14.04	2785
10.78	2787
15.70	2790
15.63	2791
17.76	2794
19.09	2795
19.45	2797
10.11	2799
15.16	2800
16.77	2801
10.66	2803
13.61	2804
9.43	2809
7.66	2811
8.00	2814
19.98	2815
18.47	2817
17.27	2818
19.59	2823
13.16	2827
9.33	2829
12.79	2830
18.57	2832
10.38	2837
13.72	2844
15.21	2847
19.13	2848
16.10	2850
10.05	2851
17.86	2855
14.71	2856
7.05	2859
18.96	2861
19.77	2865
8.61	2866
17.46	2872
16.48	2873
19.63	2874
8.54	2877
13.71	2878
8.34	2881
9.84	2882
19.56	2884
13.94	2887
10.23	2891
17.48	2892
14.78	2893
14.08	2894
11.61	2896
15.78	2901
15.37	2902
12.56	2903
11.65	2905
18.52	2909
13.64	2915
18.24	2922
12.89	2924
12.95	2925
12.92	2926
18.91	2928
16.14	2929
12.76	2934
14.43	2939
9.60	2941
10.47	2943
16.49	2944
14.23	2946
8.62	2948
15.30	2951
17.27	2955
20.83	2958
19.02	2959
8.01	2960
20.76	2961
15.72	2962
18.83	2965
12.09	2966
17.59	2968
8.66	2969
13.13	2970
11.38	2971
20.01	2973
17.13	2974
16.96	2975
15.62	2978
10.24	2979
8.18	2982
18.45	2983
11.42	2985
10.38	2987
10.49	2989
13.15	2992
18.90	2994
13.63	2995
20.98	3001
8.53	3002
12.97	3004
12.75	3007
8.18	3010
13.29	3016
14.02	3019
18.14	3022
8.31	3025
7.28	3026
16.55	3027
19.77	3028
14.25	3041
13.24	3042
16.89	3043
16.40	3044
8.65	3045
16.82	3048
9.56	3051
17.26	3053
14.36	3054
17.89	3056
8.17	3057
18.07	3059
11.02	3064
14.42	3067
8.83	3073
16.84	3074
8.21	3076
9.24	3079
14.69	3081
13.42	3082
18.32	3083
12.87	3084
14.15	3086
9.34	3087
12.10	3089
17.35	3092
19.61	3093
17.47	3094
19.59	3095
16.00	3096
18.28	3098
8.46	3099
20.58	3100
15.85	3101
19.61	3103
18.52	3106
14.44	3108
19.95	3113
17.58	3114
11.91	3118
17.29	3120
11.75	3122
14.11	3124
18.34	3126
11.44	3129
17.92	3131
13.69	3134
9.76	3138
20.17	3139
9.14	3141
17.93	3147
20.28	3150
8.05	3151
17.93	3152
14.73	3154
9.86	3155
18.56	3156
8.12	3157
16.03	3158
9.57	3166
16.48	3168
9.30	3175
9.69	3176
13.08	3179
12.31	3180
10.33	3181
15.35	3183
16.32	3185
18.67	3190
20.51	3191
13.77	3193
13.18	3194
15.91	3195
11.13	3196
8.77	3202
18.10	3206
18.70	3207
7.32	3208
14.51	3210
18.99	3213
12.58	3216
11.76	3217
10.94	3218
7.00	3221
11.28	3222
11.89	3226
16.40	3227
13.61	3228
17.24	3229
9.59	3233
19.72	3239
7.47	3243
9.54	3244
14.87	3246
14.49	3247
11.44	3250
12.85	3251
14.46	3253
11.40	3254
9.80	3258
15.65	3261
16.45	3262
10.81	3266
15.36	3276
15.68	3278
15.86	3279
14.31	3280
15.76	3283
14.98	3285
16.70	3290
13.21	3292
9.63	3294
19.96	3296
17.79	3301
10.79	3308
14.56	3309
16.65	3310
12.31	3312
8.18	3316
12.69	3317
19.92	3321
11.66	3324
14.33	3326
20.31	3327
9.02	3331
11.01	3340
10.16	3343
13.33	3350
10.91	3352
12.57	3356
14.36	3357
15.44	3358
19.35	3359
11.43	3361
13.51	3362
13.70	3364
10.97	3366
12.38	3367
12.17	3373
19.28	3376
15.21	3377
11.36	3379
17.70	3383
14.24	3385
13.64	3387
13.99	3388
12.74	3389
18.17	3392
19.28	3394
15.18	3395
12.27	3400
18.75	3405
18.84	3406
8.71	3411
18.98	3415
7.03	3416
19.61	3417
17.19	3419
11.94	3422
13.78	3425
9.14	3427
9.51	3429
12.13	3431
13.73	3436
11.50	3442
7.34	3443
7.76	3452
15.77	3454
9.73	3455
11.70	3457
16.00	3458
12.05	3459
12.18	3461
20.17	3464
11.25	3466
18.39	3468
20.10	3469
18.28	3470
18.00	3475
10.93	3476
19.70	3477
14.59	3479
17.15	3488
16.07	3491
9.10	3492
14.04	3493
14.44	3494
13.22	3495
11.60	3497
18.07	3498
8.40	3502
14.67	3504
11.47	3506
9.82	3507
10.84	3509
17.21	3510
18.36	3511
13.92	3512
10.27	3513
7.76	3515
12.74	3516
19.74	3517
8.64	3518
11.99	3519
15.56	3521
16.07	3523
10.64	3525
20.15	3527
18.09	3529
16.98	3533
18.74	3539
11.66	3540
11.25	3541
8.51	3542
16.74	3543
16.07	3546
15.94	3547
18.71	3551
10.88	3553
11.99	3555
19.27	3558
8.20	3561
9.59	3562
18.42	3565
13.01	3568
13.11	3569
17.20	3570
20.80	3576
18.61	3577
9.86	3579
12.86	3580
9.29	3582
10.32	3583
18.80	3587
18.84	3593
17.44	3595
13.42	3597
10.27	3598
12.68	3599
11.74	3600
10.51	3601
9.02	3606
12.40	3607
13.73	3609
16.42	3615
7.20	3616
7.29	3622
15.11	3623
10.46	3628
17.77	3629
14.86	3630
12.02	3632
13.12	3634
8.05	3635
13.89	3636
10.83	3640
16.26	3641
19.50	3642
12.45	3651
19.24	3655
8.76	3662
11.68	3663
13.21	3666
17.78	3668
16.79	3672
15.56	3673
12.80	3674
15.41	3677
11.49	3678
15.75	3679
8.06	3680
15.76	3681
11.69	3682
9.67	3683
16.41	3685
16.86	3686
10.28	3692
20.90	3694
19.65	3695
20.22	3696
10.58	3697
14.54	3701
9.25	3702
14.29	3704
14.40	3711
10.81	3713
12.53	3715
12.96	3716
11.27	3717
13.31	3720
16.30	3724
15.52	3728
15.95	3730
10.34	3731
13.97	3733
8.51	3734
11.35	3735
10.59	3737
16.39	3738
9.35	3739
14.26	3741
16.76	3742
13.17	3744
15.60	3746
15.30	3748
12.54	3749
16.11	3751
14.83	3752
11.95	3755
20.32	3756
7.30	3759
11.26	3760
13.70	3761
9.06	3762
11.78	3763
19.94	3765
17.15	3768
18.28	3769
16.06	3778
13.12	3781
11.91	3787
14.00	3789
18.27	3790
12.75	3792
11.70	3802
17.40	3803
12.39	3804
16.23	3806
13.50	3807
16.22	3810
20.38	3811
15.69	3814
14.64	3815
19.61	3818
11.67	3819
12.12	3820
10.41	3831
11.66	3832
12.98	3837
13.41	3839
15.31	3843
10.72	3844
13.32	3845
19.05	3846
19.48	3847
17.33	3848
16.83	3851
7.32	3853
19.07	3859
13.41	3860
17.51	3862
12.71	3863
20.45	3865
8.74	3869
14.19	3870
13.55	3872
9.30	3873
8.72	3874
18.23	3877
7.72	3880
13.09	3883
10.60	3884
10.51	3885
7.86	3886
17.69	3888
12.55	3892
17.17	3893
9.00	3895
17.46	3896
9.18	3902
17.99	3903
11.80	3904
12.73	3905
11.10	3907
16.84	3909
16.47	3913
15.61	3915
10.07	3919
15.91	3920
9.44	3921
19.63	3923
10.92	3926
9.55	3929
8.90	3933
15.98	3935
19.37	3937
7.78	3941
9.09	3942
14.23	3944
16.65	3945
7.92	3947
9.68	3948
13.23	3949
11.78	3950
13.78	3952
14.05	3954
10.08	3955
10.70	3957
16.72	3959
14.81	3964
13.15	3965
10.74	3966
18.24	3967
14.19	3974
11.74	3975
20.38	3978
20.63	3979
14.64	3981
19.40	3983
20.90	3985
20.21	3989
19.54	3991
14.53	3992
14.97	3993
14.29	3996
11.82	3998
8.68	4002
11.94	4003
13.29	4004
10.65	4007
9.18	4008
11.89	4010
14.22	4012
9.73	4016
11.31	4017
9.39	4027
13.43	4030
14.96	4031
13.01	4033
11.61	4036
9.69	4041
11.00	4042
15.43	4043
13.94	4047
12.79	4050
12.49	4051
14.62	4052
13.02	4056
20.38	4064
15.11	4065
7.18	4068
16.23	4070
11.97	4075
13.00	4076
15.21	4078
9.70	4086
15.32	4090
20.55	4099
16.38	4100
14.60	4104
11.75	4106
19.16	4107
15.17	4109
17.51	4112
9.90	4118
15.53	4120
15.33	4124
12.43	4126
19.96	4127
12.48	4129
10.37	4130
20.32	4131
18.85	4136
11.96	4137
13.28	4139
10.49	4143
15.41	4145
14.06	4147
12.99	4151
15.17	4154
9.00	4157
13.74	4159
17.07	4160
13.59	4163
16.29	4165
10.39	4166
9.36	4167
11.16	4168
11.00	4170
16.20	4171
11.26	4177
12.61	4182
12.77	4184
18.22	4185
10.79	4189
12.40	4193
10.33	4194
10.62	4197
13.22	4198
17.83	4201
19.00	4202
19.68	4204
13.17	4205
15.60	4210
8.53	4211
12.31	4215
18.78	4218
13.90	4228
8.57	4229
19.24	4232
17.95	4233
8.34	4234
13.15	4235
20.13	4238
11.91	4244
19.33	4245
13.42	4246
8.57	4248
8.96	4249
10.43	4251
13.11	4254
12.96	4256
10.04	4266
8.92	4268
14.41	4271
19.97	4272
19.66	4277
19.87	4279
10.46	4284
16.58	4287
10.14	4290
14.32	4292
15.69	4293
19.23	4296
15.13	4300
15.41	4305
10.91	4307
11.77	4310
12.14	4313
10.84	4317
7.51	4318
16.05	4319
14.32	4320
13.64	4321
14.29	4322
20.99	4324
8.81	4325
7.88	4328
15.83	4329
13.28	4332
18.85	4333
13.12	4334
14.14	4335
18.91	4337
11.90	4341
14.72	4345
8.64	4346
19.59	4348
14.41	4349
15.61	4350
8.04	4357
10.82	4361
18.87	4362
20.87	4364
11.02	4365
18.67	4371
16.92	4372
18.12	4374
11.82	4376
9.86	4378
15.14	4379
8.76	4383
7.21	4385
16.72	4393
9.29	4395
11.37	4396
20.08	4397
16.41	4398
12.93	4401
19.95	4404
12.08	4409
7.21	4411
8.85	4413
14.92	4416
10.82	4419
14.79	4421
13.20	4423
20.09	4427
19.21	4430
18.18	4431
11.75	4439
14.02	4440
16.29	4445
19.26	4446
7.25	4447
9.13	4453
8.13	4457
7.72	4458
14.38	4460
14.38	4461
16.63	4464
11.31	4465
14.51	4468
14.77	4472
8.32	4474
16.35	4475
17.28	4478
20.98	4479
17.02	4480
12.64	4481
8.57	4483
11.64	4488
10.05	4496
16.77	4497
11.87	4499
13.62	4510
8.57	4512
16.38	4513
15.43	4518
7.15	4522
13.87	4523
20.90	4526
17.89	4527
14.89	4528
11.78	4532
19.48	4535
7.60	4539
20.28	4540
7.68	4541
11.98	4546
8.67	4547
11.28	4551
10.48	4552
13.82	4553
8.44	4554
16.57	4559
14.20	4561
9.94	4563
11.75	4570
7.97	4574
9.23	4578
14.75	4580
19.21	4583
16.19	4585
14.63	4589
11.43	4590
10.26	4591
18.96	4593
15.67	4595
12.21	4598
20.64	4599
7.10	4604
11.70	4605
10.59	4607
10.88	4611
9.05	4612
13.60	4614
18.63	4616
13.29	4619
14.85	4623
10.86	4624
10.45	4628
8.27	4630
18.06	4635
19.00	4639
16.50	4640
13.58	4644
13.25	4645
10.00	4648
13.28	4650
20.32	4652
14.51	4655
17.71	4658
13.15	4659
11.08	4674
15.20	4676
20.19	4677
15.58	4678
17.58	4680
14.03	4688
9.64	4690
19.02	4695
13.40	4698
17.68	4699
10.64	4702
12.82	4708
10.27	4718
13.48	4724
18.97	4728
10.47	4729
19.23	4731
14.06	4733
13.63	4734
20.10	4736
13.08	4741
13.22	4744
20.12	4746
10.18	4749
13.79	4755
11.80	4756
10.40	4758
19.87	4762
17.06	4764
11.55	4765
14.04	4766
15.21	4770
16.64	4771
17.30	4773
11.55	4774
20.68	4776
14.36	4779
18.64	4781
11.42	4784
13.21	4787
15.21	4789
13.69	4798
8.35	4799
18.14	4801
19.75	4803
18.63	4804
8.19	4806
17.03	4807
13.40	4809
18.18	4810
13.24	4816
9.02	4818
18.07	4820
18.12	4822
20.85	4828
10.54	4829
15.58	4832
9.89	4833
9.54	4834
16.25	4835
19.10	4838
12.68	4840
15.04	4848
18.18	4854
9.88	4862
12.29	4864
19.80	4870
19.90	4873
12.07	4879
12.61	4881
10.73	4887
18.10	4894
20.36	4895
19.70	4898
13.37	4899
9.86	4902
9.65	4903
13.14	4905
13.11	4906
11.36	4910
20.10	4912
16.94	4914
12.79	4924
20.21	4925
14.98	4926
19.49	4927
13.20	4930
8.46	4932
15.15	4933
16.54	4936
14.05	4938
18.00	4939
10.09	4943
17.42	4945
20.13	4946
8.37	4947
16.33	4952
17.81	4953
17.47	4955
16.94	4956
18.28	4961
14.12	4968
8.73	4969
7.94	4974
18.94	4975
14.62	4976
20.31	4978
15.82	4980
13.38	4984
12.89	4988
13.44	4990
11.02	4993
13.39	4994
19.77	4995
10.98	4998
12.20	4999
14.35	5002
9.65	5003
11.97	5004
9.60	5006
10.73	5008
10.66	5011
14.70	5012
16.01	5015
10.94	5016
13.98	5017
16.81	5018
20.82	5019
17.19	5020
12.49	5024
11.29	5027
16.12	5029
16.79	5035
10.01	5036
17.07	5040
11.56	5042
17.98	5045
9.45	5051
12.15	5052
16.32	5053
19.89	5058
20.87	5059
9.49	5060
13.25	5064
